"lon","lat","country","continent","piece"
32.732,35.14,"N. Cyprus","Asia","p163"
19.896,-24.768,"Namibia","Africa","p164"
19.895,-28.461,"Namibia","Africa","p164"
18.465,-29.045,"Namibia","Africa","p164"
16.824,-28.082,"Namibia","Africa","p164"
16.345,-28.577,"Namibia","Africa","p164"
15.21,-27.091,"Namibia","Africa","p164"
14.258,-22.111,"Namibia","Africa","p164"
11.734,-17.302,"Namibia","Africa","p164"
13.462,-16.971,"Namibia","Africa","p164"
14.059,-17.423,"Namibia","Africa","p164"
18.263,-17.31,"Namibia","Africa","p164"
21.377,-17.931,"Namibia","Africa","p164"
24.034,-17.296,"Namibia","Africa","p164"
25.077,-17.579,"Namibia","Africa","p164"
23.579,-18.281,"Namibia","Africa","p164"
23.197,-17.869,"Namibia","Africa","p164"
20.911,-18.252,"Namibia","Africa","p164"
20.881,-21.814,"Namibia","Africa","p164"
19.895,-21.849,"Namibia","Africa","p164"
19.896,-24.768,"Namibia","Africa","p164"
88.12,27.877,"Nepal","Asia","p165"
88.06,26.415,"Nepal","Asia","p165"
87.227,26.398,"Nepal","Asia","p165"
80.088,28.794,"Nepal","Asia","p165"
81.526,30.423,"Nepal","Asia","p165"
85.823,28.204,"Nepal","Asia","p165"
88.12,27.877,"Nepal","Asia","p165"
6.905,53.482,"Netherlands","Europe","p166"
6.843,52.228,"Netherlands","Europe","p166"
5.989,51.852,"Netherlands","Europe","p166"
6.157,50.804,"Netherlands","Europe","p166"
4.974,51.475,"Netherlands","Europe","p166"
3.315,51.346,"Netherlands","Europe","p166"
4.706,53.092,"Netherlands","Europe","p166"
6.905,53.482,"Netherlands","Europe","p166"
165.78,-21.08,"New Caledonia","Oceania","p167"
167.12,-22.16,"New Caledonia","Oceania","p167"
166.19,-22.13,"New Caledonia","Oceania","p167"
164.03,-20.106,"New Caledonia","Oceania","p167"
165.78,-21.08,"New Caledonia","Oceania","p167"
176.886,-40.066,"New Zealand","Oceania","p168"
176.012,-41.29,"New Zealand","Oceania","p168"
175.24,-41.688,"New Zealand","Oceania","p168"
174.651,-41.282,"New Zealand","Oceania","p168"
175.228,-40.459,"New Zealand","Oceania","p168"
173.824,-39.509,"New Zealand","Oceania","p168"
174.575,-38.798,"New Zealand","Oceania","p168"
174.697,-37.381,"New Zealand","Oceania","p168"
172.636,-34.529,"New Zealand","Oceania","p168"
174.329,-35.265,"New Zealand","Oceania","p168"
175.958,-37.555,"New Zealand","Oceania","p168"
178.517,-37.695,"New Zealand","Oceania","p168"
177.97,-39.166,"New Zealand","Oceania","p168"
177.207,-39.146,"New Zealand","Oceania","p168"
176.886,-40.066,"New Zealand","Oceania","p168"
169.668,-43.555,"New Zealand","Oceania","p169"
172.799,-40.494,"New Zealand","Oceania","p169"
173.247,-41.332,"New Zealand","Oceania","p169"
173.958,-40.927,"New Zealand","Oceania","p169"
174.248,-41.349,"New Zealand","Oceania","p169"
172.711,-43.372,"New Zealand","Oceania","p169"
173.08,-43.853,"New Zealand","Oceania","p169"
171.453,-44.243,"New Zealand","Oceania","p169"
170.617,-45.909,"New Zealand","Oceania","p169"
169.332,-46.641,"New Zealand","Oceania","p169"
166.509,-45.853,"New Zealand","Oceania","p169"
169.668,-43.555,"New Zealand","Oceania","p169"
-83.656,10.939,"Nicaragua","North America","p170"
-85.713,11.088,"Nicaragua","North America","p170"
-87.668,12.91,"Nicaragua","North America","p170"
-84.925,14.79,"Nicaragua","North America","p170"
-83.147,14.996,"Nicaragua","North America","p170"
-83.656,10.939,"Nicaragua","North America","p170"
14.851,22.863,"Niger","Africa","p171"
15.097,21.309,"Niger","Africa","p171"
15.903,20.388,"Niger","Africa","p171"
15.248,16.627,"Niger","Africa","p171"
13.972,15.684,"Niger","Africa","p171"
13.54,14.367,"Niger","Africa","p171"
13.954,13.353,"Niger","Africa","p171"
14.596,13.33,"Niger","Africa","p171"
14.181,12.484,"Niger","Africa","p171"
13.084,13.596,"Niger","Africa","p171"
12.302,13.037,"Niger","Africa","p171"
10.99,13.387,"Niger","Africa","p171"
9.015,12.827,"Niger","Africa","p171"
5.443,13.866,"Niger","Africa","p171"
4.108,13.531,"Niger","Africa","p171"
3.611,11.66,"Niger","Africa","p171"
2.849,12.236,"Niger","Africa","p171"
2.154,11.94,"Niger","Africa","p171"
2.177,12.625,"Niger","Africa","p171"
1.024,12.852,"Niger","Africa","p171"
0.375,14.929,"Niger","Africa","p171"
3.638,15.568,"Niger","Africa","p171"
4.27,16.852,"Niger","Africa","p171"
4.267,19.155,"Niger","Africa","p171"
12.0,23.472,"Niger","Africa","p171"
14.144,22.491,"Niger","Africa","p171"
14.851,22.863,"Niger","Africa","p171"
2.692,6.259,"Nigeria","Africa","p172"
2.724,8.507,"Nigeria","Africa","p172"
3.705,10.063,"Nigeria","Africa","p172"
3.681,12.553,"Nigeria","Africa","p172"
4.368,13.747,"Nigeria","Africa","p172"
9.015,12.827,"Nigeria","Africa","p172"
10.99,13.387,"Nigeria","Africa","p172"
12.302,13.037,"Nigeria","Africa","p172"
13.084,13.596,"Nigeria","Africa","p172"
14.577,12.085,"Nigeria","Africa","p172"
11.746,6.981,"Nigeria","Africa","p172"
11.059,6.644,"Nigeria","Africa","p172"
10.118,7.039,"Nigeria","Africa","p172"
9.233,6.444,"Nigeria","Africa","p172"
8.5,4.772,"Nigeria","Africa","p172"
5.898,4.262,"Nigeria","Africa","p172"
4.326,6.271,"Nigeria","Africa","p172"
2.692,6.259,"Nigeria","Africa","p172"
130.64,42.395,"North Korea","Asia","p173"
129.667,41.601,"North Korea","Asia","p173"
129.705,40.883,"North Korea","Asia","p173"
127.533,39.757,"North Korea","Asia","p173"
127.385,39.213,"North Korea","Asia","p173"
128.206,38.37,"North Korea","Asia","p173"
125.275,37.669,"North Korea","Asia","p173"
124.712,38.108,"North Korea","Asia","p173"
125.387,39.388,"North Korea","Asia","p173"
124.266,39.928,"North Korea","Asia","p173"
125.08,40.57,"North Korea","Asia","p173"
126.869,41.817,"North Korea","Asia","p173"
128.208,41.467,"North Korea","Asia","p173"
128.052,41.994,"North Korea","Asia","p173"
129.994,42.985,"North Korea","Asia","p173"
130.64,42.395,"North Korea","Asia","p173"
22.381,42.32,"North Macedonia","Europe","p174"
22.952,41.338,"North Macedonia","Europe","p174"
20.605,41.086,"North Macedonia","Europe","p174"
20.762,42.052,"North Macedonia","Europe","p174"
22.381,42.32,"North Macedonia","Europe","p174"
15.143,79.674,"Norway","Europe","p175"
16.991,80.051,"Norway","Europe","p175"
21.544,78.956,"Norway","Europe","p175"
19.027,78.563,"Norway","Europe","p175"
17.118,76.809,"Norway","Europe","p175"
15.913,76.77,"Norway","Europe","p175"
13.763,77.38,"Norway","Europe","p175"
14.67,77.736,"Norway","Europe","p175"
11.222,78.869,"Norway","Europe","p175"
10.445,79.652,"Norway","Europe","p175"
15.143,79.674,"Norway","Europe","p175"
31.101,69.558,"Norway","Europe","p176"
28.592,69.065,"Norway","Europe","p176"
29.016,69.766,"Norway","Europe","p176"
27.732,70.164,"Norway","Europe","p176"
26.18,69.825,"Norway","Europe","p176"
24.736,68.65,"Norway","Europe","p176"
21.245,69.37,"Norway","Europe","p176"
20.025,69.065,"Norway","Europe","p176"
19.879,68.407,"Norway","Europe","p176"
17.994,68.567,"Norway","Europe","p176"
17.729,68.011,"Norway","Europe","p176"
16.769,68.014,"Norway","Europe","p176"
13.556,64.787,"Norway","Europe","p176"
13.92,64.445,"Norway","Europe","p176"
13.572,64.049,"Norway","Europe","p176"
12.58,64.066,"Norway","Europe","p176"
11.931,63.128,"Norway","Europe","p176"
11.992,61.8,"Norway","Europe","p176"
12.631,61.294,"Norway","Europe","p176"
12.3,60.118,"Norway","Europe","p176"
11.027,58.856,"Norway","Europe","p176"
10.357,59.47,"Norway","Europe","p176"
8.382,58.313,"Norway","Europe","p176"
7.049,58.079,"Norway","Europe","p176"
5.666,58.588,"Norway","Europe","p176"
4.992,61.971,"Norway","Europe","p176"
10.528,64.486,"Norway","Europe","p176"
14.761,67.811,"Norway","Europe","p176"
19.184,69.817,"Norway","Europe","p176"
23.024,70.202,"Norway","Europe","p176"
24.547,71.03,"Norway","Europe","p176"
28.166,71.185,"Norway","Europe","p176"
31.293,70.454,"Norway","Europe","p176"
30.005,70.186,"Norway","Europe","p176"
31.101,69.558,"Norway","Europe","p176"
27.408,80.056,"Norway","Europe","p177"
23.024,79.4,"Norway","Europe","p177"
17.368,80.319,"Norway","Europe","p177"
22.919,80.657,"Norway","Europe","p177"
27.408,80.056,"Norway","Europe","p177"
24.724,77.854,"Norway","Europe","p178"
20.726,77.677,"Norway","Europe","p178"
21.416,77.935,"Norway","Europe","p178"
20.812,78.255,"Norway","Europe","p178"
22.884,78.455,"Norway","Europe","p178"
24.724,77.854,"Norway","Europe","p178"
55.208,22.708,"Oman","Asia","p179"
55.886,24.921,"Oman","Asia","p179"
56.397,24.925,"Oman","Asia","p179"
59.806,22.311,"Oman","Asia","p179"
57.826,20.243,"Oman","Asia","p179"
57.694,18.945,"Oman","Asia","p179"
54.791,16.951,"Oman","Asia","p179"
53.109,16.651,"Oman","Asia","p179"
52.0,19.0,"Oman","Asia","p179"
55.0,20.0,"Oman","Asia","p179"
55.667,22.0,"Oman","Asia","p179"
55.208,22.708,"Oman","Asia","p179"
77.837,35.494,"Pakistan","Asia","p180"
76.872,34.654,"Pakistan","Asia","p180"
74.24,34.749,"Pakistan","Asia","p180"
73.75,34.318,"Pakistan","Asia","p180"
74.452,32.765,"Pakistan","Asia","p180"
75.259,32.271,"Pakistan","Asia","p180"
71.778,27.913,"Pakistan","Asia","p180"
70.616,27.989,"Pakistan","Asia","p180"
69.514,26.941,"Pakistan","Asia","p180"
71.043,24.357,"Pakistan","Asia","p180"
68.843,24.359,"Pakistan","Asia","p180"
68.177,23.692,"Pakistan","Asia","p180"
66.373,25.425,"Pakistan","Asia","p180"
61.497,25.078,"Pakistan","Asia","p180"
61.874,26.24,"Pakistan","Asia","p180"
63.317,26.757,"Pakistan","Asia","p180"
62.728,28.26,"Pakistan","Asia","p180"
60.874,29.829,"Pakistan","Asia","p180"
62.55,29.319,"Pakistan","Asia","p180"
66.346,29.888,"Pakistan","Asia","p180"
66.939,31.305,"Pakistan","Asia","p180"
69.318,31.901,"Pakistan","Asia","p180"
69.263,32.502,"Pakistan","Asia","p180"
70.324,33.359,"Pakistan","Asia","p180"
69.931,34.02,"Pakistan","Asia","p180"
70.882,33.989,"Pakistan","Asia","p180"
71.613,35.153,"Pakistan","Asia","p180"
71.262,36.074,"Pakistan","Asia","p180"
71.846,36.51,"Pakistan","Asia","p180"
75.158,37.133,"Pakistan","Asia","p180"
76.193,35.898,"Pakistan","Asia","p180"
77.837,35.494,"Pakistan","Asia","p180"
35.398,31.489,"Palestine","Asia","p181"
34.927,31.353,"Palestine","Asia","p181"
35.184,32.533,"Palestine","Asia","p181"
35.398,31.489,"Palestine","Asia","p181"
-77.353,8.671,"Panama","North America","p182"
-77.243,7.935,"Panama","North America","p182"
-77.882,7.224,"Panama","North America","p182"
-78.182,8.319,"Panama","North America","p182"
-79.12,8.996,"Panama","North America","p182"
-80.383,8.298,"Panama","North America","p182"
-80.004,7.548,"Panama","North America","p182"
-80.886,7.221,"Panama","North America","p182"
-81.721,8.109,"Panama","North America","p182"
-82.851,8.074,"Panama","North America","p182"
-82.933,9.477,"Panama","North America","p182"
-81.439,8.786,"Panama","North America","p182"
-79.021,9.553,"Panama","North America","p182"
-77.353,8.671,"Panama","North America","p182"
141.0,-2.6,"Papua New Guinea","Oceania","p183"
144.584,-3.861,"Papua New Guinea","Oceania","p183"
145.982,-5.466,"Papua New Guinea","Oceania","p183"
147.648,-6.084,"Papua New Guinea","Oceania","p183"
147.891,-6.614,"Papua New Guinea","Oceania","p183"
146.971,-6.722,"Papua New Guinea","Oceania","p183"
147.192,-7.388,"Papua New Guinea","Oceania","p183"
150.691,-10.583,"Papua New Guinea","Oceania","p183"
147.913,-10.13,"Papua New Guinea","Oceania","p183"
146.048,-8.067,"Papua New Guinea","Oceania","p183"
144.744,-7.63,"Papua New Guinea","Oceania","p183"
143.286,-8.245,"Papua New Guinea","Oceania","p183"
143.414,-8.983,"Papua New Guinea","Oceania","p183"
142.628,-9.327,"Papua New Guinea","Oceania","p183"
141.034,-9.118,"Papua New Guinea","Oceania","p183"
141.0,-2.6,"Papua New Guinea","Oceania","p183"
152.64,-3.66,"Papua New Guinea","Oceania","p184"
153.14,-4.5,"Papua New Guinea","Oceania","p184"
152.827,-4.766,"Papua New Guinea","Oceania","p184"
152.406,-3.79,"Papua New Guinea","Oceania","p184"
150.662,-2.741,"Papua New Guinea","Oceania","p184"
152.64,-3.66,"Papua New Guinea","Oceania","p184"
151.301,-5.841,"Papua New Guinea","Oceania","p185"
149.71,-6.317,"Papua New Guinea","Oceania","p185"
148.319,-5.747,"Papua New Guinea","Oceania","p185"
149.846,-5.506,"Papua New Guinea","Oceania","p185"
150.14,-5.001,"Papua New Guinea","Oceania","p185"
150.237,-5.532,"Papua New Guinea","Oceania","p185"
150.807,-5.456,"Papua New Guinea","Oceania","p185"
151.648,-4.757,"Papua New Guinea","Oceania","p185"
151.538,-4.168,"Papua New Guinea","Oceania","p185"
152.137,-4.149,"Papua New Guinea","Oceania","p185"
152.319,-4.868,"Papua New Guinea","Oceania","p185"
151.301,-5.841,"Papua New Guinea","Oceania","p185"
154.76,-5.34,"Papua New Guinea","Oceania","p186"
155.88,-6.82,"Papua New Guinea","Oceania","p186"
155.167,-6.536,"Papua New Guinea","Oceania","p186"
154.76,-5.34,"Papua New Guinea","Oceania","p186"
-58.166,-20.177,"Paraguay","South America","p187"
-57.937,-22.09,"Paraguay","South America","p187"
-55.798,-22.357,"Paraguay","South America","p187"
-55.401,-23.957,"Paraguay","South America","p187"
-54.293,-24.021,"Paraguay","South America","p187"
-54.789,-26.622,"Paraguay","South America","p187"
-55.696,-27.388,"Paraguay","South America","p187"
-58.618,-27.124,"Paraguay","South America","p187"
-57.777,-25.162,"Paraguay","South America","p187"
-60.847,-23.881,"Paraguay","South America","p187"
-62.685,-22.249,"Paraguay","South America","p187"
-61.786,-19.634,"Paraguay","South America","p187"
-59.115,-19.357,"Paraguay","South America","p187"
-58.166,-20.177,"Paraguay","South America","p187"
-69.894,-4.298,"Peru","South America","p188"
-72.892,-5.275,"Peru","South America","p188"
-73.12,-6.63,"Peru","South America","p188"
-73.987,-7.524,"Peru","South America","p188"
-73.015,-9.033,"Peru","South America","p188"
-73.227,-9.462,"Peru","South America","p188"
-72.185,-10.054,"Peru","South America","p188"
-70.482,-9.49,"Peru","South America","p188"
-70.549,-11.009,"Peru","South America","p188"
-69.53,-10.952,"Peru","South America","p188"
-68.665,-12.561,"Peru","South America","p188"
-69.34,-14.953,"Peru","South America","p188"
-68.96,-16.501,"Peru","South America","p188"
-70.373,-18.348,"Peru","South America","p188"
-76.009,-14.649,"Peru","South America","p188"
-79.761,-7.194,"Peru","South America","p188"
-81.25,-6.137,"Peru","South America","p188"
-80.926,-5.691,"Peru","South America","p188"
-81.411,-4.737,"Peru","South America","p188"
-80.303,-3.405,"Peru","South America","p188"
-80.442,-4.426,"Peru","South America","p188"
-79.205,-4.959,"Peru","South America","p188"
-78.64,-4.548,"Peru","South America","p188"
-77.838,-3.003,"Peru","South America","p188"
-75.545,-1.562,"Peru","South America","p188"
-75.107,-0.057,"Peru","South America","p188"
-73.07,-2.309,"Peru","South America","p188"
-70.813,-2.257,"Peru","South America","p188"
-70.048,-2.725,"Peru","South America","p188"
-70.693,-3.743,"Peru","South America","p188"
-69.894,-4.298,"Peru","South America","p188"
120.834,12.704,"Philippines","Asia","p189"
120.323,13.466,"Philippines","Asia","p189"
121.527,13.07,"Philippines","Asia","p189"
121.262,12.206,"Philippines","Asia","p189"
120.834,12.704,"Philippines","Asia","p189"
122.586,9.981,"Philippines","Asia","p190"
122.947,10.882,"Philippines","Asia","p190"
123.499,10.941,"Philippines","Asia","p190"
123.338,10.267,"Philippines","Asia","p190"
124.078,11.233,"Philippines","Asia","p190"
122.996,9.022,"Philippines","Asia","p190"
122.586,9.981,"Philippines","Asia","p190"
126.377,8.415,"Philippines","Asia","p191"
126.537,7.189,"Philippines","Asia","p191"
126.197,6.274,"Philippines","Asia","p191"
125.831,7.294,"Philippines","Asia","p191"
125.364,6.786,"Philippines","Asia","p191"
125.397,5.581,"Philippines","Asia","p191"
124.22,6.161,"Philippines","Asia","p191"
124.244,7.361,"Philippines","Asia","p191"
123.61,7.834,"Philippines","Asia","p191"
121.92,7.192,"Philippines","Asia","p191"
123.488,8.693,"Philippines","Asia","p191"
123.841,8.24,"Philippines","Asia","p191"
125.471,8.987,"Philippines","Asia","p191"
125.412,9.76,"Philippines","Asia","p191"
126.223,9.286,"Philippines","Asia","p191"
126.377,8.415,"Philippines","Asia","p191"
118.505,9.316,"Philippines","Asia","p192"
117.174,8.367,"Philippines","Asia","p192"
119.511,11.37,"Philippines","Asia","p192"
119.69,10.554,"Philippines","Asia","p192"
118.505,9.316,"Philippines","Asia","p192"
122.337,18.225,"Philippines","Asia","p193"
122.516,17.094,"Philippines","Asia","p193"
121.663,15.931,"Philippines","Asia","p193"
121.729,14.328,"Philippines","Asia","p193"
123.95,13.782,"Philippines","Asia","p193"
124.077,12.537,"Philippines","Asia","p193"
122.929,13.553,"Philippines","Asia","p193"
122.671,13.186,"Philippines","Asia","p193"
122.035,13.784,"Philippines","Asia","p193"
120.629,13.858,"Philippines","Asia","p193"
120.992,14.525,"Philippines","Asia","p193"
120.564,14.396,"Philippines","Asia","p193"
119.921,15.406,"Philippines","Asia","p193"
120.716,18.505,"Philippines","Asia","p193"
122.337,18.225,"Philippines","Asia","p193"
122.038,11.416,"Philippines","Asia","p194"
121.884,11.892,"Philippines","Asia","p194"
123.12,11.584,"Philippines","Asia","p194"
122.003,10.441,"Philippines","Asia","p194"
122.038,11.416,"Philippines","Asia","p194"
125.503,12.163,"Philippines","Asia","p195"
125.783,11.046,"Philippines","Asia","p195"
125.012,11.311,"Philippines","Asia","p195"
125.277,10.359,"Philippines","Asia","p195"
124.802,10.135,"Philippines","Asia","p195"
124.303,11.495,"Philippines","Asia","p195"
124.878,11.794,"Philippines","Asia","p195"
124.267,12.558,"Philippines","Asia","p195"
125.503,12.163,"Philippines","Asia","p195"
23.484,53.912,"Poland","Europe","p196"
23.799,52.691,"Poland","Europe","p196"
23.199,52.487,"Poland","Europe","p196"
24.03,50.705,"Poland","Europe","p196"
22.518,49.477,"Poland","Europe","p196"
22.776,49.027,"Poland","Europe","p196"
21.608,49.47,"Poland","Europe","p196"
19.825,49.217,"Poland","Europe","p196"
17.555,50.362,"Poland","Europe","p196"
16.176,50.423,"Poland","Europe","p196"
15.017,51.107,"Poland","Europe","p196"
14.075,52.981,"Poland","Europe","p196"
14.12,53.757,"Poland","Europe","p196"
17.623,54.852,"Poland","Europe","p196"
23.484,53.912,"Poland","Europe","p196"
-9.035,41.881,"Portugal","Europe","p197"
-8.264,42.28,"Portugal","Europe","p197"
-6.389,41.382,"Portugal","Europe","p197"
-7.499,39.63,"Portugal","Europe","p197"
-7.029,38.076,"Portugal","Europe","p197"
-7.856,36.838,"Portugal","Europe","p197"
-8.899,36.869,"Portugal","Europe","p197"
-8.84,38.266,"Portugal","Europe","p197"
-9.527,38.737,"Portugal","Europe","p197"
-8.769,40.761,"Portugal","Europe","p197"
-9.035,41.881,"Portugal","Europe","p197"
-66.282,18.515,"Puerto Rico","North America","p198"
-65.591,18.228,"Puerto Rico","North America","p198"
-65.847,17.976,"Puerto Rico","North America","p198"
-67.184,17.947,"Puerto Rico","North America","p198"
-67.101,18.521,"Puerto Rico","North America","p198"
-66.282,18.515,"Puerto Rico","North America","p198"
50.81,24.755,"Qatar","Asia","p199"
51.286,26.115,"Qatar","Asia","p199"
51.607,25.216,"Qatar","Asia","p199"
51.39,24.627,"Qatar","Asia","p199"
50.81,24.755,"Qatar","Asia","p199"
28.234,45.488,"Romania","Europe","p200"
29.603,45.293,"Romania","Europe","p200"
28.838,44.914,"Romania","Europe","p200"
28.558,43.707,"Romania","Europe","p200"
27.242,44.176,"Romania","Europe","p200"
22.945,43.824,"Romania","Europe","p200"
22.706,44.578,"Romania","Europe","p200"
21.562,44.769,"Romania","Europe","p200"
20.22,46.127,"Romania","Europe","p200"
23.142,48.096,"Romania","Europe","p200"
24.866,47.738,"Romania","Europe","p200"
26.619,48.221,"Romania","Europe","p200"
28.128,46.81,"Romania","Europe","p200"
28.234,45.488,"Romania","Europe","p200"
178.725,71.099,"Russia","Europe","p201"
180.0,71.516,"Russia","Europe","p201"
180.0,70.832,"Russia","Europe","p201"
178.725,71.099,"Russia","Europe","p201"
49.101,46.399,"Russia","Europe","p202"
46.682,44.609,"Russia","Europe","p202"
48.584,41.809,"Russia","Europe","p202"
47.816,41.151,"Russia","Europe","p202"
45.47,42.503,"Russia","Europe","p202"
39.955,43.435,"Russia","Europe","p202"
36.675,45.245,"Russia","Europe","p202"
38.233,46.241,"Russia","Europe","p202"
37.674,46.637,"Russia","Europe","p202"
39.148,47.045,"Russia","Europe","p202"
38.224,47.102,"Russia","Europe","p202"
38.255,47.546,"Russia","Europe","p202"
39.738,47.899,"Russia","Europe","p202"
40.069,49.601,"Russia","Europe","p202"
35.356,50.577,"Russia","Europe","p202"
35.022,51.208,"Russia","Europe","p202"
34.225,51.256,"Russia","Europe","p202"
34.392,51.769,"Russia","Europe","p202"
33.753,52.335,"Russia","Europe","p202"
31.786,52.102,"Russia","Europe","p202"
31.305,53.074,"Russia","Europe","p202"
32.694,53.351,"Russia","Europe","p202"
30.758,54.812,"Russia","Europe","p202"
30.874,55.551,"Russia","Europe","p202"
28.177,56.169,"Russia","Europe","p202"
27.288,57.475,"Russia","Europe","p202"
27.717,57.792,"Russia","Europe","p202"
27.42,58.725,"Russia","Europe","p202"
29.118,60.028,"Russia","Europe","p202"
28.07,60.504,"Russia","Europe","p202"
31.516,62.868,"Russia","Europe","p202"
30.036,63.553,"Russia","Europe","p202"
30.445,64.204,"Russia","Europe","p202"
29.544,64.949,"Russia","Europe","p202"
30.218,65.806,"Russia","Europe","p202"
29.055,66.944,"Russia","Europe","p202"
29.977,67.698,"Russia","Europe","p202"
28.446,68.365,"Russia","Europe","p202"
28.592,69.065,"Russia","Europe","p202"
32.133,69.906,"Russia","Europe","p202"
41.06,67.457,"Russia","Europe","p202"
41.126,66.792,"Russia","Europe","p202"
38.383,66.0,"Russia","Europe","p202"
33.184,66.633,"Russia","Europe","p202"
34.815,65.9,"Russia","Europe","p202"
34.944,64.414,"Russia","Europe","p202"
37.013,63.85,"Russia","Europe","p202"
36.54,64.764,"Russia","Europe","p202"
37.176,65.143,"Russia","Europe","p202"
39.593,64.521,"Russia","Europe","p202"
40.436,64.764,"Russia","Europe","p202"
39.763,65.497,"Russia","Europe","p202"
42.093,66.476,"Russia","Europe","p202"
43.95,66.069,"Russia","Europe","p202"
44.532,66.756,"Russia","Europe","p202"
43.698,67.352,"Russia","Europe","p202"
44.188,67.951,"Russia","Europe","p202"
43.453,68.571,"Russia","Europe","p202"
46.25,68.25,"Russia","Europe","p202"
46.821,67.69,"Russia","Europe","p202"
45.555,67.567,"Russia","Europe","p202"
45.562,67.01,"Russia","Europe","p202"
46.349,66.668,"Russia","Europe","p202"
53.717,68.857,"Russia","Europe","p202"
54.472,68.808,"Russia","Europe","p202"
53.486,68.201,"Russia","Europe","p202"
58.802,68.881,"Russia","Europe","p202"
59.941,68.278,"Russia","Europe","p202"
61.078,68.941,"Russia","Europe","p202"
60.03,69.52,"Russia","Europe","p202"
60.55,69.85,"Russia","Europe","p202"
68.512,68.092,"Russia","Europe","p202"
69.181,68.616,"Russia","Europe","p202"
66.93,69.455,"Russia","Europe","p202"
67.26,69.929,"Russia","Europe","p202"
66.695,71.029,"Russia","Europe","p202"
69.94,73.04,"Russia","Europe","p202"
72.588,72.776,"Russia","Europe","p202"
72.796,72.22,"Russia","Europe","p202"
71.848,71.409,"Russia","Europe","p202"
72.792,70.391,"Russia","Europe","p202"
72.565,69.021,"Russia","Europe","p202"
73.668,68.408,"Russia","Europe","p202"
71.28,66.32,"Russia","Europe","p202"
72.423,66.173,"Russia","Europe","p202"
75.052,67.76,"Russia","Europe","p202"
74.469,68.329,"Russia","Europe","p202"
74.936,68.989,"Russia","Europe","p202"
73.842,69.071,"Russia","Europe","p202"
73.602,69.628,"Russia","Europe","p202"
74.4,70.632,"Russia","Europe","p202"
73.101,71.447,"Russia","Europe","p202"
74.891,72.121,"Russia","Europe","p202"
74.659,72.832,"Russia","Europe","p202"
75.684,72.301,"Russia","Europe","p202"
75.289,71.336,"Russia","Europe","p202"
76.359,71.153,"Russia","Europe","p202"
75.903,71.874,"Russia","Europe","p202"
77.577,72.267,"Russia","Europe","p202"
81.5,71.75,"Russia","Europe","p202"
80.611,72.583,"Russia","Europe","p202"
80.511,73.648,"Russia","Europe","p202"
86.822,73.937,"Russia","Europe","p202"
86.01,74.46,"Russia","Europe","p202"
87.167,75.116,"Russia","Europe","p202"
100.76,76.43,"Russia","Europe","p202"
101.991,77.288,"Russia","Europe","p202"
104.352,77.698,"Russia","Europe","p202"
106.067,77.374,"Russia","Europe","p202"
104.705,77.127,"Russia","Europe","p202"
106.97,76.974,"Russia","Europe","p202"
107.24,76.48,"Russia","Europe","p202"
111.077,76.71,"Russia","Europe","p202"
114.134,75.848,"Russia","Europe","p202"
113.885,75.328,"Russia","Europe","p202"
109.4,74.18,"Russia","Europe","p202"
113.02,73.977,"Russia","Europe","p202"
113.53,73.335,"Russia","Europe","p202"
115.568,73.753,"Russia","Europe","p202"
123.201,72.971,"Russia","Europe","p202"
123.258,73.735,"Russia","Europe","p202"
126.976,73.565,"Russia","Europe","p202"
128.591,73.039,"Russia","Europe","p202"
129.052,72.399,"Russia","Europe","p202"
128.46,71.98,"Russia","Europe","p202"
131.289,70.787,"Russia","Europe","p202"
132.254,71.836,"Russia","Europe","p202"
133.858,71.386,"Russia","Europe","p202"
139.87,71.488,"Russia","Europe","p202"
139.148,72.416,"Russia","Europe","p202"
140.468,72.849,"Russia","Europe","p202"
149.5,72.2,"Russia","Europe","p202"
152.969,70.842,"Russia","Europe","p202"
158.998,70.867,"Russia","Europe","p202"
159.83,70.453,"Russia","Europe","p202"
159.709,69.722,"Russia","Europe","p202"
160.941,69.437,"Russia","Europe","p202"
167.836,69.583,"Russia","Europe","p202"
169.578,68.694,"Russia","Europe","p202"
170.817,69.014,"Russia","Europe","p202"
170.008,69.653,"Russia","Europe","p202"
170.453,70.097,"Russia","Europe","p202"
175.724,69.877,"Russia","Europe","p202"
180.0,68.964,"Russia","Europe","p202"
180.0,64.98,"Russia","Europe","p202"
177.411,64.608,"Russia","Europe","p202"
179.37,62.983,"Russia","Europe","p202"
179.228,62.304,"Russia","Europe","p202"
177.364,62.522,"Russia","Europe","p202"
173.68,61.653,"Russia","Europe","p202"
170.331,59.882,"Russia","Europe","p202"
168.9,60.574,"Russia","Europe","p202"
166.295,59.789,"Russia","Europe","p202"
165.84,60.16,"Russia","Europe","p202"
163.539,59.869,"Russia","Europe","p202"
162.017,58.243,"Russia","Europe","p202"
163.192,57.615,"Russia","Europe","p202"
163.058,56.159,"Russia","Europe","p202"
162.13,56.122,"Russia","Europe","p202"
161.701,55.286,"Russia","Europe","p202"
162.117,54.855,"Russia","Europe","p202"
160.369,54.344,"Russia","Europe","p202"
160.022,53.203,"Russia","Europe","p202"
158.531,52.959,"Russia","Europe","p202"
158.231,51.943,"Russia","Europe","p202"
156.79,51.011,"Russia","Europe","p202"
155.434,55.381,"Russia","Europe","p202"
155.914,56.768,"Russia","Europe","p202"
