"across","along","height","tank","instant"
"100.0","280.0","-2.033","Shallow","3"
"120.0","280.0","-1.341","Shallow","3"
"140.0","280.0","-0.422","Shallow","3"
"160.0","280.0","0.612","Shallow","3"
"180.0","280.0","1.553","Shallow","3"
"200.0","280.0","2.144","Shallow","3"
"220.0","280.0","2.167","Shallow","3"
"240.0","280.0","1.558","Shallow","3"
"260.0","280.0","0.477","Shallow","3"
"280.0","280.0","-0.708","Shallow","3"
"300.0","280.0","-1.546","Shallow","3"
"20.0","300.0","-1.488","Shallow","3"
"40.0","300.0","-1.341","Shallow","3"
"60.0","300.0","-1.04","Shallow","3"
"80.0","300.0","-0.577","Shallow","3"
"100.0","300.0","0.035","Shallow","3"
"120.0","300.0","0.747","Shallow","3"
"140.0","300.0","1.455","Shallow","3"
"160.0","300.0","2.007","Shallow","3"
"180.0","300.0","2.235","Shallow","3"
"200.0","300.0","2.009","Shallow","3"
"220.0","300.0","1.312","Shallow","3"
"240.0","300.0","0.284","Shallow","3"
"260.0","300.0","-0.787","Shallow","3"
"280.0","300.0","-1.546","Shallow","3"
"300.0","300.0","-1.715","Shallow","3"
"20.0","20.0","-4.817","Shallow","4"
"40.0","20.0","-0.893","Shallow","4"
"60.0","20.0","3.8","Shallow","4"
"80.0","20.0","5.584","Shallow","4"
"100.0","20.0","3.231","Shallow","4"
"120.0","20.0","-1.232","Shallow","4"
"140.0","20.0","-4.355","Shallow","4"
"160.0","20.0","-4.022","Shallow","4"
"180.0","20.0","-0.88","Shallow","4"
"200.0","20.0","2.472","Shallow","4"
"220.0","20.0","3.628","Shallow","4"
"240.0","20.0","2.071","Shallow","4"
"260.0","20.0","-0.72","Shallow","4"
"280.0","20.0","-2.609","Shallow","4"
"300.0","20.0","-2.398","Shallow","4"
"20.0","40.0","-0.893","Shallow","4"
"40.0","40.0","1.912","Shallow","4"
"60.0","40.0","4.944","Shallow","4"
"80.0","40.0","5.316","Shallow","4"
"100.0","40.0","2.326","Shallow","4"
"120.0","40.0","-1.981","Shallow","4"
"140.0","40.0","-4.544","Shallow","4"
"160.0","40.0","-3.723","Shallow","4"
"180.0","40.0","-0.443","Shallow","4"
"200.0","40.0","2.724","Shallow","4"
"220.0","40.0","3.586","Shallow","4"
"240.0","40.0","1.847","Shallow","4"
"260.0","40.0","-0.929","Shallow","4"
"280.0","40.0","-2.67","Shallow","4"
"300.0","40.0","-2.309","Shallow","4"
"20.0","60.0","3.8","Shallow","4"
"40.0","60.0","4.944","Shallow","4"
"60.0","60.0","5.584","Shallow","4"
"80.0","60.0","4.069","Shallow","4"
"100.0","60.0","0.475","Shallow","4"
"120.0","60.0","-3.218","Shallow","4"
"140.0","60.0","-4.66","Shallow","4"
"160.0","60.0","-3.011","Shallow","4"
"180.0","60.0","0.404","Shallow","4"
"200.0","60.0","3.136","Shallow","4"
"220.0","60.0","3.429","Shallow","4"
"240.0","60.0","1.381","Shallow","4"
"260.0","60.0","-1.321","Shallow","4"
"280.0","60.0","-2.753","Shallow","4"
"300.0","60.0","-2.108","Shallow","4"
"20.0","80.0","5.584","Shallow","4"
"40.0","80.0","5.316","Shallow","4"
"60.0","80.0","4.069","Shallow","4"
"80.0","80.0","1.395","Shallow","4"
"100.0","80.0","-1.981","Shallow","4"
"120.0","80.0","-4.355","Shallow","4"
"140.0","80.0","-4.272","Shallow","4"
"160.0","80.0","-1.761","Shallow","4"
"180.0","80.0","1.547","Shallow","4"
"200.0","80.0","3.524","Shallow","4"
"220.0","80.0","3.036","Shallow","4"
"240.0","80.0","0.661","Shallow","4"
"260.0","80.0","-1.832","Shallow","4"
"280.0","80.0","-2.786","Shallow","4"
"300.0","80.0","-1.762","Shallow","4"
"20.0","100.0","3.231","Shallow","4"
"40.0","100.0","2.326","Shallow","4"
"60.0","100.0","0.475","Shallow","4"
"80.0","100.0","-1.981","Shallow","4"
"100.0","100.0","-4.073","Shallow","4"
"120.0","100.0","-4.599","Shallow","4"
"140.0","100.0","-3.011","Shallow","4"
"160.0","100.0","-0.013","Shallow","4"
"180.0","100.0","2.724","Shallow","4"
"200.0","100.0","3.628","Shallow","4"
"220.0","100.0","2.287","Shallow","4"
"240.0","100.0","-0.28","Shallow","4"
"260.0","100.0","-2.351","Shallow","4"
"280.0","100.0","-2.671","Shallow","4"
"300.0","100.0","-1.238","Shallow","4"
"20.0","120.0","-1.232","Shallow","4"
"40.0","120.0","-1.981","Shallow","4"
"60.0","120.0","-3.218","Shallow","4"
"80.0","120.0","-4.355","Shallow","4"
"100.0","120.0","-4.599","Shallow","4"
"120.0","120.0","-3.384","Shallow","4"
"140.0","120.0","-0.88","Shallow","4"
"160.0","120.0","1.882","Shallow","4"
"180.0","120.0","3.524","Shallow","4"
"200.0","120.0","3.186","Shallow","4"
"220.0","120.0","1.142","Shallow","4"
"240.0","120.0","-1.321","Shallow","4"
"260.0","120.0","-2.718","Shallow","4"
"280.0","120.0","-2.309","Shallow","4"
"300.0","120.0","-0.534","Shallow","4"
"20.0","140.0","-4.355","Shallow","4"
"40.0","140.0","-4.544","Shallow","4"
"60.0","140.0","-4.66","Shallow","4"
"80.0","140.0","-4.272","Shallow","4"
"100.0","140.0","-3.011","Shallow","4"
"120.0","140.0","-0.88","Shallow","4"
"140.0","140.0","1.547","Shallow","4"
"160.0","140.0","3.296","Shallow","4"
"180.0","140.0","3.519","Shallow","4"
"200.0","140.0","2.071","Shallow","4"
"220.0","140.0","-0.28","Shallow","4"
"240.0","140.0","-2.24","Shallow","4"
"260.0","140.0","-2.75","Shallow","4"
"280.0","140.0","-1.637","Shallow","4"
"300.0","140.0","0.302","Shallow","4"
"20.0","160.0","-4.022","Shallow","4"
"40.0","160.0","-3.723","Shallow","4"
"60.0","160.0","-3.011","Shallow","4"
"80.0","160.0","-1.761","Shallow","4"
"100.0","160.0","-0.013","Shallow","4"
"120.0","160.0","1.882","Shallow","4"
"140.0","160.0","3.296","Shallow","4"
"160.0","160.0","3.586","Shallow","4"
"180.0","160.0","2.493","Shallow","4"
"200.0","160.0","0.421","Shallow","4"
"220.0","160.0","-1.673","Shallow","4"
"240.0","160.0","-2.753","Shallow","4"
"260.0","160.0","-2.309","Shallow","4"
"280.0","160.0","-0.676","Shallow","4"
"300.0","160.0","1.149","Shallow","4"
"20.0","180.0","-0.88","Shallow","4"
"40.0","180.0","-0.443","Shallow","4"
"60.0","180.0","0.404","Shallow","4"
"80.0","180.0","1.547","Shallow","4"
"100.0","180.0","2.724","Shallow","4"
"120.0","180.0","3.524","Shallow","4"
"140.0","180.0","3.519","Shallow","4"
"160.0","180.0","2.493","Shallow","4"
"180.0","180.0","0.661","Shallow","4"
"200.0","180.0","-1.321","Shallow","4"
"220.0","180.0","-2.609","Shallow","4"
"240.0","180.0","-2.617","Shallow","4"
"260.0","180.0","-1.374","Shallow","4"
"280.0","180.0","0.434","Shallow","4"
"300.0","180.0","1.826","Shallow","4"
"20.0","200.0","2.472","Shallow","4"
"40.0","200.0","2.724","Shallow","4"
"60.0","200.0","3.136","Shallow","4"
"80.0","200.0","3.524","Shallow","4"
"100.0","200.0","3.628","Shallow","4"
"120.0","200.0","3.186","Shallow","4"
"140.0","200.0","2.071","Shallow","4"
"160.0","200.0","0.421","Shallow","4"
"180.0","200.0","-1.321","Shallow","4"
"200.0","200.0","-2.536","Shallow","4"
"220.0","200.0","-2.716","Shallow","4"
"240.0","200.0","-1.762","Shallow","4"
"260.0","200.0","-0.109","Shallow","4"
"280.0","200.0","1.444","Shallow","4"
"300.0","200.0","2.136","Shallow","4"
"20.0","220.0","3.628","Shallow","4"
"40.0","220.0","3.586","Shallow","4"
"60.0","220.0","3.429","Shallow","4"
"80.0","220.0","3.036","Shallow","4"
"100.0","220.0","2.287","Shallow","4"
"120.0","220.0","1.142","Shallow","4"
"140.0","220.0","-0.28","Shallow","4"
"160.0","220.0","-1.673","Shallow","4"
"180.0","220.0","-2.609","Shallow","4"
"200.0","220.0","-2.716","Shallow","4"
"220.0","220.0","-1.883","Shallow","4"
"240.0","220.0","-0.391","Shallow","4"
"260.0","220.0","1.149","Shallow","4"
"280.0","220.0","2.059","Shallow","4"
"300.0","220.0","1.938","Shallow","4"
"20.0","240.0","2.071","Shallow","4"
"40.0","240.0","1.847","Shallow","4"
"60.0","240.0","1.381","Shallow","4"
"80.0","240.0","0.661","Shallow","4"
"100.0","240.0","-0.28","Shallow","4"
"120.0","240.0","-1.321","Shallow","4"
"140.0","240.0","-2.24","Shallow","4"
"160.0","240.0","-2.753","Shallow","4"
"180.0","240.0","-2.617","Shallow","4"
"200.0","240.0","-1.762","Shallow","4"
"220.0","240.0","-0.391","Shallow","4"
"240.0","240.0","1.04","Shallow","4"
"260.0","240.0","1.984","Shallow","4"
"280.0","240.0","2.051","Shallow","4"
"300.0","240.0","1.227","Shallow","4"
"20.0","260.0","-0.72","Shallow","4"
"40.0","260.0","-0.929","Shallow","4"
"60.0","260.0","-1.321","Shallow","4"
"80.0","260.0","-1.832","Shallow","4"
"100.0","260.0","-2.351","Shallow","4"
"120.0","260.0","-2.718","Shallow","4"
"140.0","260.0","-2.75","Shallow","4"
"160.0","260.0","-2.309","Shallow","4"
"180.0","260.0","-1.374","Shallow","4"
"200.0","260.0","-0.109","Shallow","4"
"220.0","260.0","1.149","Shallow","4"
"240.0","260.0","1.984","Shallow","4"
"260.0","260.0","2.079","Shallow","4"
"280.0","260.0","1.383","Shallow","4"
"300.0","260.0","0.18","Shallow","4"
"20.0","280.0","-2.609","Shallow","4"
"40.0","280.0","-2.67","Shallow","4"
"60.0","280.0","-2.753","Shallow","4"
"80.0","280.0","-2.786","Shallow","4"
"100.0","280.0","-2.671","Shallow","4"
"120.0","280.0","-2.309","Shallow","4"
"140.0","280.0","-1.637","Shallow","4"
"160.0","280.0","-0.676","Shallow","4"
"180.0","280.0","0.434","Shallow","4"
"200.0","280.0","1.444","Shallow","4"
"220.0","280.0","2.059","Shallow","4"
"240.0","280.0","2.051","Shallow","4"
"260.0","280.0","1.383","Shallow","4"
"280.0","280.0","0.269","Shallow","4"
"300.0","280.0","-0.872","Shallow","4"
"20.0","300.0","-2.398","Shallow","4"
"40.0","300.0","-2.309","Shallow","4"
"60.0","300.0","-2.108","Shallow","4"
"80.0","300.0","-1.762","Shallow","4"
"100.0","300.0","-1.238","Shallow","4"
"120.0","300.0","-0.534","Shallow","4"
"140.0","300.0","0.302","Shallow","4"
"160.0","300.0","1.149","Shallow","4"
"180.0","300.0","1.826","Shallow","4"
"200.0","300.0","2.136","Shallow","4"
"220.0","300.0","1.938","Shallow","4"
"240.0","300.0","1.227","Shallow","4"
"260.0","300.0","0.18","Shallow","4"
"280.0","300.0","-0.872","Shallow","4"
"300.0","300.0","-1.554","Shallow","4"
"20.0","20.0","-5.945","Shallow","5"
"40.0","20.0","-3.696","Shallow","5"
"60.0","20.0","1.114","Shallow","5"
"80.0","20.0","4.925","Shallow","5"
"100.0","20.0","4.931","Shallow","5"
"120.0","20.0","1.399","Shallow","5"
"140.0","20.0","-2.769","Shallow","5"
"160.0","20.0","-4.489","Shallow","5"
"180.0","20.0","-2.815","Shallow","5"
"200.0","20.0","0.628","Shallow","5"
"220.0","20.0","3.161","Shallow","5"
"240.0","20.0","3.119","Shallow","5"
"260.0","20.0","0.891","Shallow","5"
"280.0","20.0","-1.645","Shallow","5"
"300.0","20.0","-2.666","Shallow","5"
"20.0","40.0","-3.696","Shallow","5"
"40.0","40.0","-1.105","Shallow","5"
"60.0","40.0","2.851","Shallow","5"
"80.0","40.0","5.358","Shallow","5"
"100.0","40.0","4.393","Shallow","5"
"120.0","40.0","0.597","Shallow","5"
"140.0","40.0","-3.243","Shallow","5"
"160.0","40.0","-4.45","Shallow","5"
"180.0","40.0","-2.454","Shallow","5"
"200.0","40.0","0.979","Shallow","5"
"220.0","40.0","3.277","Shallow","5"
"240.0","40.0","2.992","Shallow","5"
"260.0","40.0","0.672","Shallow","5"
"280.0","40.0","-1.788","Shallow","5"
"300.0","40.0","-2.658","Shallow","5"
"20.0","60.0","1.114","Shallow","5"
"40.0","60.0","2.851","Shallow","5"
"60.0","60.0","4.925","Shallow","5"
"80.0","60.0","5.305","Shallow","5"
"100.0","60.0","2.994","Shallow","5"
"120.0","60.0","-0.917","Shallow","5"
"140.0","60.0","-3.96","Shallow","5"
"160.0","60.0","-4.198","Shallow","5"
"180.0","60.0","-1.689","Shallow","5"
"200.0","60.0","1.626","Shallow","5"
"220.0","60.0","3.432","Shallow","5"
"240.0","60.0","2.693","Shallow","5"
"260.0","60.0","0.235","Shallow","5"
"280.0","60.0","-2.043","Shallow","5"
"300.0","60.0","-2.612","Shallow","5"
"20.0","80.0","4.925","Shallow","5"
"40.0","80.0","5.358","Shallow","5"
"60.0","80.0","5.305","Shallow","5"
"80.0","80.0","3.734","Shallow","5"
"100.0","80.0","0.597","Shallow","5"
"120.0","80.0","-2.769","Shallow","5"
"140.0","80.0","-4.463","Shallow","5"
"160.0","80.0","-3.469","Shallow","5"
"180.0","80.0","-0.505","Shallow","5"
"200.0","80.0","2.434","Shallow","5"
"220.0","80.0","3.478","Shallow","5"
"240.0","80.0","2.155","Shallow","5"
"260.0","80.0","-0.396","Shallow","5"
"280.0","80.0","-2.346","Shallow","5"
"300.0","80.0","-2.475","Shallow","5"
"20.0","100.0","4.931","Shallow","5"
"40.0","100.0","4.393","Shallow","5"
"60.0","100.0","2.994","Shallow","5"
"80.0","100.0","0.597","Shallow","5"
"100.0","100.0","-2.219","Shallow","5"
"120.0","100.0","-4.203","Shallow","5"
"140.0","100.0","-4.198","Shallow","5"
"160.0","100.0","-2.077","Shallow","5"
"180.0","100.0","0.979","Shallow","5"
"200.0","100.0","3.161","Shallow","5"
"220.0","100.0","3.229","Shallow","5"
"240.0","100.0","1.328","Shallow","5"
"260.0","100.0","-1.158","Shallow","5"
"280.0","100.0","-2.594","Shallow","5"
"300.0","100.0","-2.18","Shallow","5"
"20.0","120.0","1.399","Shallow","5"
"40.0","120.0","0.597","Shallow","5"
"60.0","120.0","-0.917","Shallow","5"
"80.0","120.0","-2.769","Shallow","5"
"100.0","120.0","-4.203","Shallow","5"
"120.0","120.0","-4.351","Shallow","5"
"140.0","120.0","-2.815","Shallow","5"
"160.0","120.0","-0.117","Shallow","5"
"180.0","120.0","2.434","Shallow","5"
"200.0","120.0","3.487","Shallow","5"
"220.0","120.0","2.525","Shallow","5"
"240.0","120.0","0.235","Shallow","5"
"260.0","120.0","-1.921","Shallow","5"
"280.0","120.0","-2.658","Shallow","5"
"300.0","120.0","-1.671","Shallow","5"
"20.0","140.0","-2.769","Shallow","5"
"40.0","140.0","-3.243","Shallow","5"
"60.0","140.0","-3.96","Shallow","5"
"80.0","140.0","-4.463","Shallow","5"
"100.0","140.0","-4.198","Shallow","5"
"120.0","140.0","-2.815","Shallow","5"
"140.0","140.0","-0.505","Shallow","5"
"160.0","140.0","1.919","Shallow","5"
"180.0","140.0","3.368","Shallow","5"
"200.0","140.0","3.119","Shallow","5"
"220.0","140.0","1.328","Shallow","5"
"240.0","140.0","-0.979","Shallow","5"
"260.0","140.0","-2.492","Shallow","5"
"280.0","140.0","-2.413","Shallow","5"
"300.0","140.0","-0.932","Shallow","5"
"20.0","160.0","-4.489","Shallow","5"
"40.0","160.0","-4.45","Shallow","5"
"60.0","160.0","-4.198","Shallow","5"
"80.0","160.0","-3.469","Shallow","5"
"100.0","160.0","-2.077","Shallow","5"
"120.0","160.0","-0.117","Shallow","5"
"140.0","160.0","1.919","Shallow","5"
"160.0","160.0","3.277","Shallow","5"
"180.0","160.0","3.321","Shallow","5"
"200.0","160.0","1.958","Shallow","5"
"220.0","160.0","-0.19","Shallow","5"
"240.0","160.0","-2.043","Shallow","5"
"260.0","160.0","-2.658","Shallow","5"
"280.0","160.0","-1.783","Shallow","5"
"300.0","160.0","-0.018","Shallow","5"
"20.0","180.0","-2.815","Shallow","5"
"40.0","180.0","-2.454","Shallow","5"
"60.0","180.0","-1.689","Shallow","5"
"80.0","180.0","-0.505","Shallow","5"
"100.0","180.0","0.979","Shallow","5"
"120.0","180.0","2.434","Shallow","5"
"140.0","180.0","3.368","Shallow","5"
"160.0","180.0","3.321","Shallow","5"
"180.0","180.0","2.155","Shallow","5"
"200.0","180.0","0.235","Shallow","5"
"220.0","180.0","-1.645","Shallow","5"
"240.0","180.0","-2.628","Shallow","5"
"260.0","180.0","-2.265","Shallow","5"
"280.0","180.0","-0.801","Shallow","5"
"300.0","180.0","0.928","Shallow","5"
"20.0","200.0","0.628","Shallow","5"
"40.0","200.0","0.979","Shallow","5"
"60.0","200.0","1.626","Shallow","5"
"80.0","200.0","2.434","Shallow","5"
"100.0","200.0","3.161","Shallow","5"
"120.0","200.0","3.487","Shallow","5"
"140.0","200.0","3.119","Shallow","5"
"160.0","200.0","1.958","Shallow","5"
"180.0","200.0","0.235","Shallow","5"
"200.0","200.0","-1.492","Shallow","5"
"220.0","200.0","-2.548","Shallow","5"
"240.0","200.0","-2.475","Shallow","5"
"260.0","200.0","-1.313","Shallow","5"
"280.0","200.0","0.358","Shallow","5"
"300.0","200.0","1.69","Shallow","5"
"20.0","220.0","3.161","Shallow","5"
"40.0","220.0","3.277","Shallow","5"
"60.0","220.0","3.432","Shallow","5"
"80.0","220.0","3.478","Shallow","5"
"100.0","220.0","3.229","Shallow","5"
"120.0","220.0","2.525","Shallow","5"
"140.0","220.0","1.328","Shallow","5"
"160.0","220.0","-0.19","Shallow","5"
"180.0","220.0","-1.645","Shallow","5"
"200.0","220.0","-2.548","Shallow","5"
"220.0","220.0","-2.53","Shallow","5"
"240.0","220.0","-1.555","Shallow","5"
"260.0","220.0","-0.018","Shallow","5"
"280.0","220.0","1.399","Shallow","5"
"300.0","220.0","2.044","Shallow","5"
"20.0","240.0","3.119","Shallow","5"
"40.0","240.0","2.992","Shallow","5"
"60.0","240.0","2.693","Shallow","5"
"80.0","240.0","2.155","Shallow","5"
"100.0","240.0","1.328","Shallow","5"
"120.0","240.0","0.235","Shallow","5"
"140.0","240.0","-0.979","Shallow","5"
"160.0","240.0","-2.043","Shallow","5"
"180.0","240.0","-2.628","Shallow","5"
"200.0","240.0","-2.475","Shallow","5"
"220.0","240.0","-1.555","Shallow","5"
"240.0","240.0","-0.147","Shallow","5"
"260.0","240.0","1.224","Shallow","5"
"280.0","240.0","1.995","Shallow","5"
"300.0","240.0","1.841","Shallow","5"
"20.0","260.0","0.891","Shallow","5"
"40.0","260.0","0.672","Shallow","5"
"60.0","260.0","0.235","Shallow","5"
"80.0","260.0","-0.396","Shallow","5"
"100.0","260.0","-1.158","Shallow","5"
"120.0","260.0","-1.921","Shallow","5"
"140.0","260.0","-2.492","Shallow","5"
"160.0","260.0","-2.658","Shallow","5"
"180.0","260.0","-2.265","Shallow","5"
"200.0","260.0","-1.313","Shallow","5"
"220.0","260.0","-0.018","Shallow","5"
"240.0","260.0","1.224","Shallow","5"
"260.0","260.0","1.968","Shallow","5"
"280.0","260.0","1.919","Shallow","5"
"300.0","260.0","1.098","Shallow","5"
"20.0","280.0","-1.645","Shallow","5"
"40.0","280.0","-1.788","Shallow","5"
"60.0","280.0","-2.043","Shallow","5"
"80.0","280.0","-2.346","Shallow","5"
"100.0","280.0","-2.594","Shallow","5"
"120.0","280.0","-2.658","Shallow","5"
"140.0","280.0","-2.413","Shallow","5"
"160.0","280.0","-1.783","Shallow","5"
"180.0","280.0","-0.801","Shallow","5"
"200.0","280.0","0.358","Shallow","5"
"220.0","280.0","1.399","Shallow","5"
"240.0","280.0","1.995","Shallow","5"
"260.0","280.0","1.919","Shallow","5"
"280.0","280.0","1.174","Shallow","5"
"300.0","280.0","0.035","Shallow","5"
"20.0","300.0","-2.666","Shallow","5"
"40.0","300.0","-2.658","Shallow","5"
"60.0","300.0","-2.612","Shallow","5"
"80.0","300.0","-2.475","Shallow","5"
"100.0","300.0","-2.18","Shallow","5"
"120.0","300.0","-1.671","Shallow","5"
"140.0","300.0","-0.932","Shallow","5"
"160.0","300.0","-0.018","Shallow","5"
"180.0","300.0","0.928","Shallow","5"
"200.0","300.0","1.69","Shallow","5"
"220.0","300.0","2.044","Shallow","5"
"240.0","300.0","1.841","Shallow","5"
"260.0","300.0","1.098","Shallow","5"
"280.0","300.0","0.035","Shallow","5"
"300.0","300.0","-0.977","Shallow","5"
"20.0","20.0","-5.481","Shallow","6"
"40.0","20.0","-5.508","Shallow","6"
"60.0","20.0","-1.87","Shallow","6"
"80.0","20.0","2.946","Shallow","6"
"100.0","20.0","5.309","Shallow","6"
"120.0","20.0","3.655","Shallow","6"
"140.0","20.0","-0.441","Shallow","6"
"160.0","20.0","-3.753","Shallow","6"
"180.0","20.0","-3.996","Shallow","6"
"200.0","20.0","-1.385","Shallow","6"
"220.0","20.0","1.847","Shallow","6"
"240.0","20.0","3.33","Shallow","6"
"260.0","20.0","2.265","Shallow","6"
"280.0","20.0","-0.239","Shallow","6"
"300.0","20.0","-2.219","Shallow","6"
"20.0","40.0","-5.508","Shallow","6"
"40.0","40.0","-3.827","Shallow","6"
"60.0","40.0","-0.006","Shallow","6"
"80.0","40.0","3.964","Shallow","6"
"100.0","40.0","5.282","Shallow","6"
"120.0","40.0","3.015","Shallow","6"
"140.0","40.0","-1.074","Shallow","6"
"160.0","40.0","-3.984","Shallow","6"
"180.0","40.0","-3.807","Shallow","6"
"200.0","40.0","-1.028","Shallow","6"
"220.0","40.0","2.091","Shallow","6"
"240.0","40.0","3.335","Shallow","6"
"260.0","40.0","2.093","Shallow","6"
"280.0","40.0","-0.427","Shallow","6"
"300.0","40.0","-2.295","Shallow","6"
"20.0","60.0","-1.87","Shallow","6"
"40.0","60.0","-0.006","Shallow","6"
"60.0","60.0","2.946","Shallow","6"
"80.0","60.0","5.12","Shallow","6"
"100.0","60.0","4.71","Shallow","6"
"120.0","60.0","1.63","Shallow","6"
"140.0","60.0","-2.2","Shallow","6"
"160.0","60.0","-4.261","Shallow","6"
"180.0","60.0","-3.329","Shallow","6"
"200.0","60.0","-0.319","Shallow","6"
"220.0","60.0","2.516","Shallow","6"
"240.0","60.0","3.284","Shallow","6"
"260.0","60.0","1.729","Shallow","6"
"280.0","60.0","-0.786","Shallow","6"
"300.0","60.0","-2.416","Shallow","6"
"20.0","80.0","2.946","Shallow","6"
"40.0","80.0","3.964","Shallow","6"
"60.0","80.0","5.12","Shallow","6"
"80.0","80.0","5.072","Shallow","6"
"100.0","80.0","3.015","Shallow","6"
"120.0","80.0","-0.441","Shallow","6"
"140.0","80.0","-3.458","Shallow","6"
"160.0","80.0","-4.249","Shallow","6"
"180.0","80.0","-2.421","Shallow","6"
"200.0","80.0","0.692","Shallow","6"
"220.0","80.0","2.988","Shallow","6"
"240.0","80.0","3.072","Shallow","6"
"260.0","80.0","1.146","Shallow","6"
"280.0","80.0","-1.277","Shallow","6"
"300.0","80.0","-2.525","Shallow","6"
"20.0","100.0","5.309","Shallow","6"
"40.0","100.0","5.282","Shallow","6"
"60.0","100.0","4.71","Shallow","6"
"80.0","100.0","3.015","Shallow","6"
